TransactionID,isFraud,TransactionDT,TransactionAmt,card1,DeviceType,DeviceInfo,P_emaildomain,ProductCD,C1,C2,C3,C4,C5,V1,V2,V3,V4,V5,tx_hour_of_day,tx_day_of_cycle,tx_day_index,time_since_prev_tx,card1_prior_tx_count,card1_prior_amount_mean,card1_prior_amount_max,card1_amount_deviation_from_prior_mean,graph_card1_prior_degree,graph_shared_device_prior_tx_count,graph_shared_email_prior_tx_count,graph_neighborhood_prior_amt_sum,graph_neighborhood_prior_amt_mean,graph_relational_risk_score,y_true,y_prob,y_pred,error_type
2989156,0,2250767,18.92,1262,mobile,MacOS,hotmail.com,R,0.0,1.0,3.0,2.0,5.0,0.4742940896903212,1.7347962820099168,-0.934391574008271,-1.1825477962980522,-0.6928300719299308,1,5,26,282819.0,4,83.57760266020571,153.77041064082286,-64.65760266020571,4,440,430,334.31041064082285,83.57760266020571,6.486770359215936,0,3.2157904569719307e-22,0,TN
2989157,0,2250812,34.57,1311,,Windows,anonymous.com,W,3.0,3.0,0.0,2.0,4.0,0.3697160311594678,-0.7838128432347111,-1.0699788940799915,-0.8574116216063954,0.5713926246404049,1,5,26,57720.0,2,142.06,234.59,-107.49000000000001,2,411,404,284.12,142.06,6.420320608006722,0,1.2718521313479816e-18,0,TN
2989158,0,2251560,158.43,1079,,MacOS,anonymous.com,C,1.0,1.0,2.0,3.0,2.0,0.005717937700905695,0.6697544744381904,-0.9906479691677319,1.1491500231347422,0.5463969841619436,1,5,26,26918.0,9,59.48444444444445,162.35,98.94555555555556,9,441,405,535.36,59.48444444444445,6.4698702796178615,0,7.640681386296178e-20,0,TN
2989159,0,2251651,237.19,1164,,,,W,1.0,2.0,1.0,0.0,4.0,1.1860375561365064,-1.9721598454780618,-0.9666239806052066,0.8785952439844414,0.2080509469853467,1,5,26,16436.0,5,115.27074935905651,287.25374679528255,121.91925064094349,5,438,424,576.3537467952825,115.27074935905651,6.4792773965649,0,1.0225227959029156e-12,0,TN
2989160,0,2253754,370.24,1412,mobile,iOS Device,yahoo.com,H,1.0,3.0,2.0,1.0,1.0,-0.9920435859061266,-1.707663721628194,-0.9168726508338123,0.5484529545594494,0.9538491772078082,2,5,26,32135.0,5,109.65,183.7,260.59000000000003,5,443,464,548.25,109.65,6.516932447610842,0,3.970502412985452e-16,0,TN
2989161,0,2253878,27.43,1251,,SM-G935F Build/NRD90M,yahoo.com,R,1.0,2.0,1.0,5.0,2.0,1.2374710188309461,0.16381013288104304,-1.3299354579624554,-0.488996152873267,-0.03893010008385585,2,5,26,,0,,,,0,424,465,0.0,0.0,6.48844476405192,0,1.8476819100081505e-18,0,TN
2989162,0,2255792,214.11,1011,,,hotmail.com,C,2.0,0.0,3.0,0.0,3.0,-0.1919504015516888,0.7990811075362425,0.8805287183845185,-1.7221356492584434,0.42134616682326115,2,5,26,316782.0,4,104.8075,146.61,109.30250000000001,4,439,431,419.23,104.8075,6.48600833829969,0,2.3289601295690453e-14,0,TN
2989163,0,2255855,40.79,1400,desktop,,gmail.com,C,2.0,1.0,3.0,3.0,1.0,-0.5443786264032277,0.5192122956923112,0.17443871250561588,-0.1087319291266159,0.48754075325485857,2,5,26,540144.0,6,152.33631328878747,376.03,-111.54631328878747,6,440,434,914.0178797327249,152.33631328878747,6.490116369942264,0,2.1534141929615442e-26,0,TN
2989164,0,2256267,12.97,1303,desktop,SM-G935F Build/NRD90M,anonymous.com,C,1.0,3.0,3.0,1.0,1.0,-0.20567823642741254,-0.4918097815216272,-0.049189090181423464,-1.0557505888419776,-0.4065088717140067,2,5,26,421853.0,1,45.13,45.13,-32.160000000000004,1,425,406,45.13,45.13,6.444290226575984,0,1.7869911234615518e-26,0,TN
2989165,0,2257075,205.04,1211,mobile,SM-G935F Build/NRD90M,hotmail.com,W,1.0,2.0,1.0,4.0,2.0,-0.18554816458673096,1.3313511847828874,2.400995675318333,-0.8940556607642254,-1.1012931413200249,2,5,26,6816.0,2,51.815,85.22,153.225,2,426,432,103.63,51.815,6.466455717864757,0,2.1962424825717917e-17,0,TN
2989166,0,2259808,102.09,1281,mobile,iOS Device,yahoo.com,H,1.0,2.0,5.0,3.0,3.0,1.8081295912650792,-0.5942461058204956,0.5921977057536205,0.6213008677428571,-1.2275444917557508,3,5,26,93254.0,6,73.80335400705667,214.79012404234,28.286645992943335,6,444,466,442.82012404234,73.80335400705667,6.5200318523501295,0,1.0478492448884263e-10,0,TN
2989167,0,2261006,19.0,1111,mobile,iOS Device,yahoo.com,R,2.0,2.0,4.0,1.0,0.0,-1.2245995791362887,-0.3684451134843622,3.554049749748472,2.3974780153201882,1.292181794108044,4,5,26,195527.0,6,115.84999999999998,380.15,-96.84999999999998,6,445,467,695.0999999999999,115.84999999999998,6.522239846181593,0,5.218918516870602e-20,0,TN
2989168,0,2266297,57.18,1210,mobile,iOS Device,yahoo.com,H,2.0,3.0,1.0,4.0,4.0,-1.3007298048846312,0.2898260513232055,1.2933674392022712,-0.10357034067319186,-1.0166416444692374,5,5,26,496392.0,5,62.696000000000005,127.84,-5.516000000000005,5,446,468,313.48,62.696000000000005,6.524296251136588,0,1.8408129044514485e-18,0,TN
2989169,0,2266396,34.86,1377,,MacOS,anonymous.com,C,2.0,0.0,3.0,1.0,1.0,-1.0654427078619764,0.46613303768249365,-1.2142119039507444,0.20078305603206772,1.0079523123814222,5,5,26,163585.0,4,86.08500000000001,176.14,-51.22500000000001,4,442,407,344.34000000000003,86.08500000000001,6.4721917230499395,0,3.5113172006994934e-22,0,TN
2989170,0,2266738,134.48,1238,mobile,,anonymous.com,H,3.0,3.0,2.0,1.0,3.0,-0.2282925500134901,-1.12203513071614,-1.3337915325037746,-1.0366250020399237,1.4879090638692158,5,5,26,1843753.0,2,84.52000000000001,98.61,49.95999999999998,2,441,408,169.04000000000002,84.52000000000001,6.471109053390398,0,2.5759681836493088e-12,0,TN
2989171,0,2266921,61.41,1267,desktop,SM-G935F Build/NRD90M,anonymous.com,W,7.0,4.0,4.0,2.0,2.0,-0.7907596834540511,-1.086878563951268,-0.5152686184616767,-0.8391425164674288,-0.6901529508727006,5,5,26,71080.0,6,93.04333333333334,247.32,-31.63333333333334,6,427,409,558.26,93.04333333333334,6.450628387550081,0,1.2556916888197937e-06,0,TN
2989172,0,2267112,454.56,1404,,,,S,2.0,2.0,1.0,4.0,1.0,-2.399169685483341,0.834675038688716,-0.3532557174488567,-0.11342105989630857,0.25607088232730424,5,5,26,1365581.0,2,199.59,341.32,254.97,2,442,425,399.18,199.59,6.485703367269574,0,1.230905655914986e-13,0,TN
2989173,0,2268448,6.63,1297,desktop,,gmail.com,S,4.0,4.0,2.0,1.0,1.0,-0.6873990570029634,-0.4107883322454742,1.277026446624601,-2.5498178114709344,-0.34119649812070996,6,5,26,715072.0,3,105.58333333333333,158.97,-98.95333333333333,3,443,435,316.75,105.58333333333333,6.4949633954875114,0,3.3805956842190417e-22,0,TN
2989174,0,2269551,44.85,1316,,iOS Device,yahoo.com,R,3.0,1.0,0.0,3.0,2.0,-1.1673196675212654,0.7174753430047663,-0.4114327615636533,-1.0369894655068572,-0.41962564482871717,6,5,26,767139.0,5,54.75600000000001,99.98,-9.906000000000006,5,447,469,273.78000000000003,54.75600000000001,6.52649485957079,0,1.1756896559455226e-88,0,TN
2989175,0,2275303,66.76,1057,desktop,iOS Device,yahoo.com,R,4.0,2.0,0.0,1.0,2.0,0.9923249441318065,-1.2335806816809836,-0.11087894861217741,0.5730026458715739,1.7708609204888774,8,5,26,1672132.0,2,113.535,188.16,-46.77499999999999,2,448,470,227.07,113.535,6.528250272543504,0,2.2712520949399604e-22,0,TN
2989176,0,2275815,70.94,1437,,,,H,2.0,2.0,1.0,3.0,3.0,,-0.376841191309215,-1.167661973384169,1.6848529176401295,0.8728375020533093,8,5,26,228140.0,7,104.95361491556163,363.9853044089315,-34.01361491556163,7,444,426,734.6753044089314,104.95361491556163,6.490268195646648,0,1.390872803822846e-22,0,TN
2989177,0,2276622,38.97,1033,desktop,iOS Device,yahoo.com,R,2.0,2.0,0.0,1.0,1.0,0.35294757252179826,1.1187487846200033,0.6612242387640315,0.41574644202999916,-0.13409135182106424,8,5,26,29026.0,2,57.15,85.94,-18.18,2,449,471,114.3,57.15,6.530440214290318,0,1.8488863768720004e-22,0,TN
2989178,0,2276821,131.65,1262,desktop,MacOS,yahoo.com,W,5.0,2.0,2.0,3.0,5.0,-1.7261201544509162,1.162358083762699,1.0979888812974858,-0.7158199435718066,0.8147647798004629,8,5,26,26054.0,5,70.64608212816458,153.77041064082286,61.00391787183543,5,443,472,353.23041064082287,70.64608212816458,6.522827822091521,0,4.991854183222088e-09,0,TN
2989179,0,2277822,208.74,1364,desktop,SM-G935F Build/NRD90M,anonymous.com,C,1.0,3.0,3.0,6.0,1.0,1.414735937809912,-0.5367358579425694,0.7744982800267541,-1.245171022189777,1.4664036997567886,8,5,26,981067.0,5,119.44199999999998,373.05,89.29800000000003,5,428,410,597.2099999999999,119.44199999999998,6.452837287154442,0,1.7435655911313675e-11,0,TN
2989180,0,2278809,280.23,1034,,,anonymous.com,C,3.0,1.0,1.0,0.0,2.0,-0.8222656552285319,-2.1008966668874787,0.13023570201104892,-0.24725526714951884,-0.39378009944248266,9,5,26,46937.0,5,184.39679352569766,500.01396762848833,95.83320647430236,5,445,411,921.9839676284882,184.39679352569766,6.480044561926653,0,5.511084033992455e-15,0,TN
2989181,0,2279014,164.52,1270,,SM-G935F Build/NRD90M,gmail.com,H,5.0,1.0,5.0,2.0,7.0,0.8167421224001714,0.6769184939856854,1.0251398643116327,-0.18744726288147842,0.85164457074889,9,5,26,286575.0,8,37.045,83.59,127.47500000000001,8,429,436,296.36,37.045,6.475124502801203,0,1.772386383523916e-05,0,TN
2989182,0,2281404,191.1,1448,mobile,MacOS,yahoo.com,C,3.0,4.0,4.0,2.0,4.0,0.6079127460163044,0.22237422850233252,0.5341294291151694,-0.7991605708174631,-0.9230540036675541,9,5,26,375182.0,6,113.96333333333332,425.06,77.13666666666667,6,444,473,683.78,113.96333333333332,6.525176274660674,0,5.607831496276514e-14,0,TN
2989183,0,2282275,80.97,1473,,iOS Device,hotmail.com,H,1.0,0.0,0.0,1.0,3.0,-0.8095389390012213,0.33253023146441046,0.7897058954731443,0.7876857012926473,-0.678479313596227,9,5,26,249371.0,7,113.18142857142857,245.45,-32.21142857142857,7,450,433,792.27,113.18142857142857,6.504587529922656,0,1.390872803822846e-22,0,TN
2989184,0,2283168,175.81,1226,mobile,Windows,yahoo.com,R,3.0,3.0,5.0,1.0,1.0,0.3357758996356402,-1.1768797999829952,-0.7815953126830476,-1.327900484390407,0.3046138177658713,10,5,26,848561.0,5,78.62,164.57,97.19,5,412,474,393.1,78.62,6.47774129795256,0,5.772204166561833e-15,0,TN
2989185,0,2285011,37.17,1024,mobile,MacOS,yahoo.com,R,0.0,4.0,1.0,1.0,0.0,0.09304845526454096,-0.11060957088693094,-0.29196556936520984,-0.6969735826797846,0.012626647853076102,10,5,26,351420.0,4,162.8825,372.33,-125.71249999999999,4,445,475,651.53,162.8825,6.527811708104051,0,1.68112208988056e-22,0,TN
2989186,0,2287444,51.83,1233,,Windows,gmail.com,W,3.0,4.0,0.0,5.0,1.0,1.0655294005754585,0.10119725042328165,0.6201665033734666,-0.36529511963009,-0.08009986609571296,11,5,26,192857.0,10,83.692,177.94,-31.861999999999995,10,413,437,836.92,83.692,6.451259999761194,0,5.78401092790591e-22,0,TN
2989187,0,2288663,39.11,1058,desktop,SM-G935F Build/NRD90M,hotmail.com,C,1.0,1.0,4.0,2.0,2.0,-0.6618808502915,1.558260736626557,-0.46403900166066947,2.1930941859300255,0.7678539800329318,11,5,26,155788.0,8,86.21375,160.95,-47.103750000000005,8,430,434,689.71,86.21375,6.475124502801203,0,2.0497654345250093e-22,0,TN
2989188,0,2288975,64.0,1250,desktop,,yahoo.com,W,1.0,3.0,1.0,1.0,1.0,0.16662631378848672,1.2087729401118439,2.0388045712914487,0.9002414441351629,-0.14029853442717038,11,5,26,328853.0,2,207.805,348.2,-143.805,2,446,476,415.61,207.805,6.5297107664499645,0,1.68112208988056e-22,0,TN
2989189,0,2290082,34.63,1334,,iOS Device,hotmail.com,S,1.0,2.0,3.0,2.0,2.0,-1.0105273123185727,1.0760582992046865,0.42388374706852383,0.45294216309567964,1.0014770134622888,12,5,26,298358.0,1,9.35,9.35,25.28,1,451,435,9.35,9.35,6.506680519175266,0,1.0239175887488759e-19,0,TN
2989190,0,2291064,327.0,1085,,MacOS,anonymous.com,W,4.0,2.0,3.0,4.0,3.0,1.2369096319327457,0.23306607701788226,0.5752090910583633,0.7814702275639553,0.669663953104753,12,5,26,338974.0,6,193.52499999999998,558.92,133.47500000000002,6,446,412,1161.1499999999999,193.52499999999998,6.482495543545793,0,3.189190684460915e-10,0,TN
2989191,0,2293303,38.52,1250,,iOS Device,anonymous.com,H,2.0,3.0,0.0,1.0,1.0,-0.12145736455521036,-0.8689914397902165,1.0539610402091324,0.227576874380982,0.08415105220716856,13,5,26,4328.0,3,159.86999999999998,348.2,-121.34999999999997,3,452,413,479.60999999999996,159.86999999999998,6.491936758794481,0,1.68112208988056e-22,0,TN
2989192,0,2293548,11.32,1389,,Windows,hotmail.com,H,1.0,1.0,2.0,4.0,2.0,-0.9318151139096752,-0.227244361970708,0.2699946969699915,0.26719610365637597,-0.23338367941492189,13,5,26,66354.0,6,56.77333333333333,172.62,-45.45333333333333,6,414,436,340.64,56.77333333333333,6.451417840500216,0,5.774202843560627e-23,0,TN
2989193,0,2293569,75.83,1179,desktop,Windows,yahoo.com,W,2.0,5.0,2.0,2.0,3.0,0.6145449467176585,-1.2593162838496554,0.4713282148631671,-0.20805461252933785,0.006411904167793776,13,5,26,168734.0,5,179.392,312.11,-103.562,5,415,477,896.96,179.392,6.484635235635252,0,2.8650709245568355e-20,0,TN
2989194,0,2295773,6.88,1206,,,hotmail.com,R,0.0,1.0,0.0,0.0,0.0,1.0603299176649832,-0.10677956311257425,-0.5768860803886043,1.2134483091940254,-1.1142417550123107,13,5,26,589658.0,4,79.45,186.24,-72.57000000000001,4,447,437,317.8,79.45,6.502640109638261,0,1.1756896559455226e-88,0,TN
2989195,0,2296099,12.71,1343,mobile,Windows,hotmail.com,S,4.0,6.0,2.0,2.0,1.0,-0.4727774360153541,-0.8488831463812806,-0.33706876098302524,0.1475309201109255,-0.2702360739899727,13,5,26,277452.0,4,91.62925297666293,314.8370119066517,-78.91925297666293,4,416,438,366.5170119066517,91.62925297666293,6.455827296463632,0,2.522794573997789e-22,0,TN
2989196,0,2298138,25.77,1148,,,anonymous.com,W,3.0,2.0,3.0,2.0,0.0,2.0801207597634845,-0.009347870314884002,-0.0032401265261431996,-0.4656497634351033,-1.0987801981996368,14,5,26,489418.0,3,60.92333333333334,76.12,-35.153333333333336,3,448,414,182.77,60.92333333333334,6.486618001479677,0,3.03143909551844e-14,0,TN
2989197,0,2299973,63.43,1070,mobile,MacOS,hotmail.com,R,3.0,0.0,4.0,1.0,6.0,1.5155782864309226,-0.08200912738315569,-1.0956652189717027,0.9667079373527924,0.4419903226362414,14,5,26,102435.0,5,145.90800000000002,338.66,-82.47800000000001,5,447,439,729.5400000000001,145.90800000000002,6.504288173536645,0,2.8650709245568355e-20,0,TN
2989198,0,2300787,57.78,1120,mobile,,,W,5.0,3.0,0.0,3.0,1.0,0.04339619094220324,-0.9499433302580668,1.6111059012353197,-0.1994468127338486,-1.3671623227714846,15,5,26,796771.0,3,125.67666666666666,194.9,-67.89666666666666,3,449,427,377.03,125.67666666666666,6.497980899285874,0,6.297734540120227e-15,0,TN
2989199,0,2301567,161.79,1252,mobile,Windows,,C,3.0,4.0,1.0,1.0,2.0,-0.4331084718540713,0.562748849155167,-1.1393848103302278,-0.031355351061559324,-1.510640879541906,15,5,26,100375.0,5,132.67307940094085,461.90539700470424,29.116920599059142,5,417,428,663.3653970047043,132.67307940094085,6.4496802206016755,0,9.212654882336356e-16,0,TN
2989200,0,2302003,135.51,1092,desktop,SM-G935F Build/NRD90M,anonymous.com,H,1.0,3.0,2.0,1.0,3.0,-1.3100334448432567,-1.2733297746083383,-1.0741981693266778,-0.2043957646438404,-0.06484577397944942,15,5,26,110920.0,4,141.29250000000002,266.81,-5.782500000000027,4,431,415,565.1700000000001,141.29250000000002,6.461311914145415,0,4.517382883090518e-16,0,TN
2989201,0,2302085,56.57,1255,desktop,,yahoo.com,C,3.0,3.0,3.0,2.0,0.0,-1.0752265563365464,2.6337967988234254,0.009396912867313681,1.6004019436901404,0.6295152435565267,15,5,26,760220.0,2,40.545,68.92,16.025,2,450,478,81.09,40.545,6.536981410663903,0,4.385462741849704e-20,0,TN
2989202,0,2303581,41.6,1253,,iOS Device,yahoo.com,C,1.0,3.0,3.0,1.0,3.0,-1.8840028456244595,1.2410339970611752,0.4529418305671478,-0.11919093406535822,-0.051371581521734024,15,5,26,278419.0,6,140.58,343.12,-98.98000000000002,6,453,479,843.48,140.58,6.542616042345538,0,2.8650709245568355e-20,0,TN
2989203,0,2305378,39.05,1351,,SM-G935F Build/NRD90M,anonymous.com,S,4.0,3.0,1.0,4.0,2.0,0.5929507444239025,-1.1990374345934314,-0.7275726763771111,0.2392603916408437,1.1881784114204936,16,5,26,,0,,,,0,432,416,0.0,0.0,6.46302945692067,0,3.262969399412417e-17,0,TN
2989204,0,2305510,149.72,1287,desktop,,yahoo.com,R,3.0,0.0,2.0,3.0,2.0,-0.07452179475481639,0.2709960817579181,-0.5132532441987573,-2.6253721913649293,0.1279572581835362,16,5,26,185209.0,8,99.80875,346.23,49.911249999999995,8,451,480,798.47,99.80875,6.540741357248225,0,3.4034683422458314e-18,0,TN
2989205,0,2307592,6.35,1308,,iOS Device,gmail.com,H,0.0,1.0,1.0,1.0,2.0,-0.5372271008026034,-0.15615632524975256,-0.27119886720542546,-0.11605271105337002,2.2968205582647356,16,5,26,1432424.0,2,49.43,55.25,-43.08,2,454,438,98.86,49.43,6.51352680279996,0,1.74120046936542e-20,0,TN
2989206,0,2307999,2.29,1058,mobile,SM-G935F Build/NRD90M,,C,5.0,3.0,4.0,2.0,1.0,-2.8508891476375537,-0.1389121000309259,0.03298463442427296,0.1763717559603994,0.2154299713937761,17,5,26,19336.0,9,80.97999999999999,160.95,-78.68999999999998,9,433,429,728.8199999999999,80.97999999999999,6.4760488596687455,0,5.701167674597068e-16,0,TN
2989207,0,2308534,159.74,1068,mobile,,gmail.com,H,3.0,3.0,2.0,3.0,0.0,0.5310790619963369,-0.46414020471056666,0.6424455169152988,1.4454219971902826,2.4616918460367616,17,5,26,1125721.0,4,143.19750000000002,315.97,16.54249999999999,4,452,439,572.7900000000001,143.19750000000002,6.511596730194272,0,5.241167784964821e-15,0,TN
2989208,1,2309209,340.1082049094417,1445,desktop,MacOS,gmail.com,R,13.0,0.0,2.0,2.0,4.0,1.833983299639246,0.923346719901069,-0.7491400432339408,0.6559575901926218,0.015606815049377231,17,5,26,97406.0,2,143.58999999999997,276.78,196.51820490944175,2,448,440,287.17999999999995,143.58999999999997,6.506082969112669,1,0.9999948828312,1,TP
2989209,0,2309469,15.03,1387,,iOS Device,gmail.com,W,7.0,2.0,3.0,3.0,2.0,0.015130420129721331,-0.783697424417941,-0.4227602998533502,-0.05890154839955787,0.7072301744718312,17,5,26,797597.0,3,35.973333333333336,98.59,-20.943333333333335,3,455,441,107.92,35.973333333333336,6.517375808292013,0,6.73525747669281e-08,0,TN
2989210,0,2309761,27.86,1085,,MacOS,anonymous.com,C,1.0,2.0,1.0,1.0,4.0,0.0005636626280929324,1.1165200381913487,0.38166487366241103,-0.19333463701858924,0.15928413336388508,17,5,26,18697.0,7,212.59285714285713,558.92,-184.73285714285714,7,449,417,1488.1499999999999,212.59285714285713,6.491026978595262,0,1.1549677261388117e-18,0,TN
2989211,0,2311598,270.57,1273,mobile,Windows,gmail.com,R,2.0,0.0,5.0,1.0,3.0,,1.5780204512743123,1.1800992418136356,-2.3642721115721486,0.3787618842050118,18,5,26,147191.0,5,204.45800000000003,607.29,66.11199999999997,5,418,442,1022.2900000000001,204.45800000000003,6.4622491213367885,0,5.809142225745664e-16,0,TN
2989212,0,2311700,197.26,1226,mobile,,hotmail.com,H,2.0,4.0,2.0,0.0,5.0,-1.6261644828121669,-0.8643098840237937,0.9131612939035487,-0.6484692106854393,-0.6470532070409956,18,5,26,28532.0,6,94.81833333333333,175.81,102.44166666666666,6,453,440,568.91,94.81833333333333,6.5141199226275495,0,6.183693124078744e-16,0,TN
2989213,0,2314112,124.71,1080,desktop,,yahoo.com,R,4.0,3.0,3.0,4.0,2.0,2.3445079549778685,0.8532816718079703,0.38284542474105693,0.07869513641559354,0.5377156570417294,18,5,26,174105.0,4,33.86,60.42,90.85,4,454,481,135.44,33.86,6.545205971850804,0,7.362349000840485e-05,0,TN
2989214,0,2315036,66.82,1497,mobile,iOS Device,anonymous.com,W,2.0,3.0,1.0,2.0,3.0,-1.3240120657982604,0.7245780823584109,-2.0575832220452983,-2.0714145353393816,-1.2506929766434474,19,5,26,495869.0,4,78.055,144.62,-11.235000000000014,4,456,418,312.22,78.055,6.5018900908526325,0,5.4547399050391e-23,0,TN
2989215,0,2315484,74.46,1113,desktop,,hotmail.com,R,1.0,1.0,2.0,5.0,3.0,-0.23450765312708347,-1.9331471391485353,-0.874502159725443,0.3344560300601352,-0.08638638962953274,19,5,26,316500.0,6,100.5848514901528,231.36910894091676,-26.124851490152807,6,455,441,603.5091089409168,100.5848514901528,6.517818972491599,0,3.433655636448478e-20,0,TN
2989216,0,2315580,370.87,1183,desktop,Windows,hotmail.com,H,2.0,2.0,2.0,3.0,4.0,-2.714592107686524,1.698315663679013,-0.7840526284369966,1.2947937135451106,-0.5500425582229932,19,5,26,661742.0,6,151.04833333333332,387.48,219.8216666666667,6,419,442,906.29,151.04833333333332,6.463965056552305,0,2.2561996744712403e-18,0,TN
2989217,0,2315631,338.47,1279,mobile,,,C,2.0,1.0,1.0,2.0,1.0,0.1517048843892544,-0.46681493778672284,1.0142069457880147,1.354492319294906,-0.3945596005623778,19,5,26,608012.0,5,52.222,106.19,286.24800000000005,5,456,430,261.11,52.222,6.511002111475994,0,8.790191218886721e-12,0,TN
2989218,0,2316055,25.24,1321,,SM-G935F Build/NRD90M,,C,1.0,1.0,1.0,0.0,4.0,-0.32121767803273876,0.1317739415944238,-1.0614364347530336,-0.7503878969564723,0.9879996911808551,19,5,26,271018.0,3,126.92333333333333,247.85,-101.68333333333334,3,434,431,380.77,126.92333333333333,6.478202375344883,0,5.134639120380275e-20,0,TN
2989219,0,2317319,167.66,1396,mobile,MacOS,hotmail.com,S,1.0,4.0,1.0,3.0,2.0,-0.021063856347469805,1.4143144674394488,-1.536016165202821,1.5721995914508966,0.39626914385863776,19,5,26,896240.0,3,56.06,119.06,111.6,3,450,443,168.18,56.06,6.511448108658739,0,6.721752017745702e-17,0,TN
2989220,0,2318060,22.97,1317,desktop,Windows,,H,2.0,0.0,1.0,2.0,1.0,0.36349643744406357,0.7792262058838365,0.3889648397144717,-0.14386692125087366,-1.8841225481796067,19,5,26,166507.0,5,86.784,121.51,-63.81400000000001,5,420,432,433.92,86.784,6.457554277032581,0,3.942079663256354e-22,0,TN
2989221,1,2318185,213.5483881468201,1053,mobile,Windows,yahoo.com,S,15.0,3.0,3.0,4.0,2.0,2.790881186451494,-0.20063810028598839,0.4966071989976446,-0.9344449861376859,0.8835486174413127,19,5,26,172933.0,7,66.67285714285715,127.59,146.87553100396292,7,421,482,466.71000000000004,66.67285714285715,6.497830240151879,1,0.9999999996320204,1,TP
2989222,0,2318879,113.73,1398,,MacOS,yahoo.com,S,1.0,2.0,2.0,1.0,2.0,1.5524353804014186,0.8037880796195219,-0.754976416136545,-0.42164681986714464,0.011076272444026213,20,5,26,681149.0,2,91.005,137.01,22.72500000000001,2,451,483,182.01,91.005,6.542039590391256,0,3.636684550484452e-17,0,TN
2989223,0,2319384,52.92,1196,,MacOS,,W,3.0,3.0,3.0,2.0,4.0,-0.5170120017603557,1.1592149850131312,-0.4418632020495133,0.04631019711237731,0.8802274611497903,20,5,26,234313.0,5,70.804,129.57,-17.884,5,452,433,354.02,70.804,6.507277712385012,0,1.7869911234615518e-26,0,TN
2989224,0,2320636,269.16,1386,,Windows,gmail.com,H,3.0,3.0,3.0,5.0,3.0,0.5303985664426472,0.043442662670217694,1.5989459648607203,-2.2183849482453297,0.1329903289352745,20,5,26,429563.0,10,150.13246282394238,446.42,119.02753717605765,10,422,443,1501.3246282394236,150.13246282394238,6.470025210286697,0,3.467517034201066e-14,0,TN
2989225,0,2320889,10.32,1292,mobile,MacOS,hotmail.com,C,1.0,2.0,5.0,3.0,3.0,-0.8800860045806469,-0.6907050633550157,-1.3762786641280063,1.0431447045203626,-1.2963928124912303,20,5,26,111398.0,6,73.235,214.07,-62.915,6,453,444,439.40999999999997,73.235,6.517080256346608,0,2.0031498622372896e-22,0,TN
2989226,0,2321093,72.65,1292,,iOS Device,yahoo.com,H,3.0,3.0,4.0,3.0,0.0,1.0155540924494144,0.34542958232558396,-1.0394941072578754,-1.9143205764425546,1.415951224730247,20,5,26,204.0,7,64.24714285714285,214.07,8.402857142857158,7,457,484,449.72999999999996,64.24714285714285,6.552079835376488,0,2.0226561925861556e-16,0,TN
2989227,0,2321400,251.74,1484,desktop,MacOS,,W,1.0,0.0,1.0,5.0,2.0,-1.044105054089962,-0.8145731161202474,0.6115690853885449,-0.2096951038317569,0.809188190591599,20,5,26,357459.0,4,166.6275,322.25,85.11250000000001,4,454,434,666.51,166.6275,6.510853401534461,0,1.3676146201520457e-15,0,TN
2989228,0,2321707,235.46,1386,desktop,SM-G935F Build/NRD90M,,H,4.0,2.0,2.0,3.0,1.0,-0.25387927943838423,1.0533868646812945,0.1152351399308598,1.0378414428288036,0.10402074154349304,20,5,26,1071.0,11,160.9531480217658,446.42,74.50685197823421,11,435,435,1770.4846282394237,160.9531480217658,6.48402436206708,0,3.56048408953476e-17,0,TN
2989229,0,2324457,18.02,1446,desktop,SM-G935F Build/NRD90M,yahoo.com,H,1.0,1.0,2.0,2.0,0.0,-0.6306081439640493,-0.884974472367265,-0.06714165316608038,-0.02136472932344985,-1.1258691714773474,21,5,26,252469.0,5,101.58200000000001,248.0,-83.56200000000001,5,436,485,507.91,101.58200000000001,6.522092798170152,0,1.893844369455067e-17,0,TN
2989230,0,2327681,46.67,1290,mobile,iOS Device,yahoo.com,S,1.0,2.0,3.0,2.0,2.0,0.30097366704179945,-0.7176021557799455,-1.54753191986011,0.5164044648877896,0.4079402251357714,22,5,26,801523.0,3,163.01666666666668,218.49,-116.34666666666668,3,458,486,489.05,163.01666666666668,6.5543606631649745,0,1.1984504044162366e-18,0,TN
2989231,0,2328384,97.53,1179,,MacOS,gmail.com,H,2.0,1.0,3.0,2.0,2.0,-0.8836777032548729,1.0000601342725697,-0.9570436214134432,1.2809477897608437,0.29088748232221645,22,5,26,34815.0,6,162.13166666666666,312.11,-64.60166666666666,6,455,444,972.79,162.13166666666666,6.5200318523501295,0,1.68112208988056e-22,0,TN
2989232,0,2328542,18.36,1470,,SM-G935F Build/NRD90M,,S,1.0,1.0,3.0,1.0,1.0,-0.6991162010449158,0.015352761641098535,-0.31149759776658703,0.8213787795854343,-1.0516358905639882,22,5,26,630388.0,6,54.836666666666666,116.02,-36.47666666666667,6,437,436,329.02,54.836666666666666,6.487075005067492,0,2.0644329432756482e-20,0,TN
